Word;Negative;Positive
INTENDED;0;0
INTENDEDS;0;0
INTENDING;0;0
INTENDS;0;0
INTENSE;0;0
INTENSELY;0;0
INTENSER;0;0
INTENSEST;0;0
INTENSIFICATION;0;0
INTENSIFICATIONS;0;0
INTENSIFIED;0;0
INTENSIFIER;0;0
INTENSIFIERS;0;0
INTENSIFIES;0;0
INTENSIFY;0;0
INTENSIFYING;0;0
INTENSITIES;0;0
INTENSITY;0;0
INTENSIVE;0;0
INTENSIVELY;0;0
INTENSIVENESS;0;0
INTENSIVENESSES;0;0
INTENSIVES;0;0
INTENT;0;0
INTENTION;0;0
INTENTIONAL;2009;0
INTENTIONALLY;0;0
INTENTIONS;0;0
INTENTLY;0;0
INTENTNESS;0;0
INTENTNESSES;0;0
INTENTS;0;0
INTER;0;0
INTERACT;0;0
INTERACTED;0;0
INTERACTING;0;0
INTERACTION;0;0
INTERACTIONS;0;0
INTERACTIVE;0;0
INTERACTIVELY;0;0
INTERACTIVITY;0;0
INTERACTS;0;0
INTERAGENCY;0;0
INTERBANK;0;0
INTERBODY;0;0
INTERBRANCH;0;0
INTERBRED;0;0
INTERBREED;0;0
INTERBREEDING;0;0
INTERBREEDS;0;0
INTERCARRIER;0;0
INTERCEDE;0;0
INTERCEDED;0;0
INTERCEDES;0;0
INTERCEDING;0;0
INTERCEPT;0;0
INTERCEPTED;0;0
INTERCEPTING;0;0
INTERCEPTION;0;0
INTERCEPTIONS;0;0
INTERCEPTOR;0;0
INTERCEPTORS;0;0
INTERCEPTS;0;0
INTERCESSION;0;0
INTERCESSIONS;0;0
INTERCESSOR;0;0
INTERCESSORS;0;0
INTERCESSORY;0;0
INTERCHANGE;0;0
INTERCHANGEABILITY;0;0
INTERCHANGEABLE;0;0
INTERCHANGEABLY;0;0
INTERCHANGED;0;0
INTERCHANGES;0;0
INTERCHANGING;0;0
INTERCITY;0;0
INTERCOLLEGIATE;0;0
INTERCOM;0;0
INTERCOMMUNICATE;0;0
INTERCOMMUNICATED;0;0
INTERCOMMUNICATES;0;0
INTERCOMMUNICATING;0;0
INTERCOMMUNICATION;0;0
INTERCOMMUNICATIONS;0;0
INTERCOMPANY;0;0
INTERCOMS;0;0
INTERCONNECT;0;0
INTERCONNECTED;0;0
INTERCONNECTEDNESS;0;0
INTERCONNECTING;0;0
INTERCONNECTION;0;0
INTERCONNECTIONS;0;0
INTERCONNECTIVITY;0;0
INTERCONNECTS;0;0
INTERCONTINENTAL;0;0
INTERCORPORATE;0;0
INTERCOURSE;0;0
INTERCOURSES;0;0
INTERCREDITOR;0;0
INTERCULTURAL;0;0
INTERDEALER;0;0
INTERDENOMINATIONAL;0;0
INTERDEPARTMENTAL;0;0
INTERDEPENDENCE;0;0
INTERDEPENDENCES;0;0
INTERDEPENDENCIES;0;0
INTERDEPENDENCY;0;0
INTERDEPENDENT;0;0
INTERDEPENDENTLY;0;0
INTERDICT;0;0
INTERDICTED;0;0
INTERDICTING;0;0
INTERDICTION;0;0
INTERDICTIONS;0;0
INTERDICTS;0;0
INTERDISCIPLINARY;0;0
INTERDIVISION;0;0
INTERDIVISIONAL;0;0
INTEREST;0;0
INTERESTED;0;0
INTERESTHOLDER;0;0
INTERESTHOLDERS;0;0
INTERESTING;0;0
INTERESTINGLY;0;0
INTERESTS;0;0
INTEREXCHANGE;0;0
INTERFACE;0;0
INTERFACED;0;0
INTERFACES;0;0
INTERFACING;0;0
INTERFAITH;0;0
INTERFERE;2009;0
INTERFERED;2009;0
INTERFERENCE;2009;0
INTERFERENCES;2009;0
INTERFERES;2009;0
INTERFERING;2009;0
INTERFERON;0;0
INTERFERONS;0;0
INTERFILE;0;0
INTERFILED;0;0
INTERFILES;0;0
INTERFILING;0;0
INTERGALACTIC;0;0
INTERGOVERNMENTAL;0;0
INTERGROUP;0;0
INTERIM;0;0
INTERIMS;0;0
INTERIOR;0;0
INTERIORS;0;0
INTERJECT;0;0
INTERJECTED;0;0
INTERJECTING;0;0
INTERJECTION;0;0
INTERJECTIONS;0;0
INTERJECTS;0;0
INTERLACE;0;0
INTERLACED;0;0
INTERLACES;0;0
INTERLACING;0;0
INTERLARD;0;0
INTERLARDED;0;0
INTERLARDING;0;0
INTERLARDS;0;0
INTERLAYER;0;0
INTERLEAVE;0;0
INTERLEAVED;0;0
INTERLEAVES;0;0
INTERLEAVING;0;0
INTERLEUKIN;0;0
INTERLEUKINS;0;0
INTERLINE;0;0
INTERLINEAR;0;0
INTERLINED;0;0
INTERLINES;0;0
INTERLINING;0;0
INTERLININGS;0;0
INTERLINK;0;0
INTERLINKED;0;0
INTERLINKING;0;0
INTERLINKS;0;0
INTERLOCK;0;0
INTERLOCKED;0;0
INTERLOCKING;0;0
INTERLOCKS;0;0
INTERLOCUTOR;0;0
INTERLOCUTORS;0;0
INTERLOCUTORY;0;0
INTERLOPE;0;0
INTERLOPED;0;0
INTERLOPER;0;0
INTERLOPERS;0;0
INTERLOPES;0;0
INTERLOPING;0;0
INTERLUDE;0;0
INTERLUDES;0;0
INTERMARRIAGE;0;0
INTERMARRIAGES;0;0
INTERMARRIED;0;0
INTERMARRIES;0;0
INTERMARRY;0;0
INTERMARRYING;0;0
INTERMEDIARIES;0;0
INTERMEDIARY;0;0
INTERMEDIATE;0;0
INTERMEDIATED;0;0
INTERMEDIATELY;0;0
INTERMEDIATES;0;0
INTERMEDIATION;0;0
INTERMENT;0;0
INTERMENTS;0;0
INTERMEZZI;0;0
INTERMEZZO;0;0
INTERMEZZOS;0;0
INTERMINABLE;0;0
INTERMINABLY;0;0
INTERMINGLE;0;0
INTERMINGLED;0;0
INTERMINGLES;0;0
INTERMINGLING;0;0
INTERMISSION;0;0
INTERMISSIONS;0;0
INTERMITTENT;2009;0
INTERMITTENTLY;2009;0
INTERMIX;0;0
INTERMIXED;0;0
INTERMIXES;0;0
INTERMIXING;0;0
INTERMODAL;0;0
INTERN;0;0
INTERNAL;0;0
INTERNALIZATION;0;0
INTERNALIZATIONS;0;0
INTERNALIZE;0;0
INTERNALIZED;0;0
INTERNALIZES;0;0
INTERNALIZING;0;0
INTERNALLY;0;0
INTERNALS;0;0
INTERNATIONAL;0;0
INTERNATIONALISE;0;0
INTERNATIONALISED;0;0
INTERNATIONALISES;0;0
INTERNATIONALISING;0;0
INTERNATIONALISM;0;0
INTERNATIONALISMS;0;0
INTERNATIONALIST;0;0
INTERNATIONALISTS;0;0
INTERNATIONALIZATION;0;0
INTERNATIONALIZE;0;0
INTERNATIONALIZED;0;0
INTERNATIONALIZES;0;0
INTERNATIONALIZING;0;0
INTERNATIONALLY;0;0
INTERNATIONALS;0;0
INTERNE;0;0
INTERNECINE;0;0
INTERNED;0;0
INTERNEE;0;0
INTERNEES;0;0
INTERNES;0;0
INTERNET;0;0
INTERNETWORKING;0;0
INTERNING;0;0
INTERNIST;0;0
INTERNISTS;0;0
INTERNMENT;0;0
INTERNMENTS;0;0
INTERNS;0;0
INTERNSHIP;0;0
INTERNSHIPS;0;0
INTEROFFICE;0;0
INTEROPERABILITY;0;0
INTEROPERABLE;0;0
INTEROPERATE;0;0
INTEROPERATION;0;0
INTERPERIOD;0;0
INTERPERSONAL;0;0
INTERPLANETARY;0;0
INTERPLAY;0;0
INTERPLAYS;0;0
INTERPLEADER;0;0
INTERPOLATE;0;0
INTERPOLATED;0;0
INTERPOLATES;0;0
INTERPOLATING;0;0
INTERPOLATION;0;0
INTERPOLATIONS;0;0
INTERPOSE;0;0
INTERPOSED;0;0
INTERPOSES;0;0
INTERPOSING;0;0
INTERPOSITION;0;0
INTERPOSITIONS;0;0
INTERPRET;0;0
INTERPRETATION;0;0
INTERPRETATIONS;0;0
INTERPRETATIVE;0;0
INTERPRETED;0;0
INTERPRETER;0;0
INTERPRETERS;0;0
INTERPRETING;0;0
INTERPRETIVE;0;0
INTERPRETS;0;0
INTERPROVINCIAL;0;0
INTERRACIAL;0;0
INTERRED;0;0
INTERREGIONAL;0;0
INTERREGNA;0;0
INTERREGNUM;0;0
INTERREGNUMS;0;0
INTERRELATE;0;0
INTERRELATED;0;0
INTERRELATES;0;0
INTERRELATING;0;0
INTERRELATION;0;0
INTERRELATIONS;0;0
INTERRELATIONSHIP;0;0
INTERRELATIONSHIPS;0;0
INTERRING;0;0
INTERROGATE;0;0
INTERROGATED;0;0
INTERROGATES;0;0
INTERROGATING;0;0
INTERROGATION;0;0
INTERROGATIONS;0;0
INTERROGATIVE;0;0
INTERROGATIVELY;0;0
INTERROGATIVES;0;0
INTERROGATOR;0;0
INTERROGATORIES;0;0
INTERROGATORS;0;0
INTERROGATORY;0;0
INTERRUPT;2009;0
INTERRUPTED;2009;0
INTERRUPTER;0;0
INTERRUPTERS;0;0
INTERRUPTIBLE;0;0
INTERRUPTING;2009;0
INTERRUPTION;2009;0
INTERRUPTIONS;2009;0
INTERRUPTS;2009;0
INTERS;0;0
INTERSCHOLASTIC;0;0
INTERSECT;0;0
INTERSECTED;0;0
INTERSECTING;0;0
INTERSECTION;0;0
INTERSECTIONS;0;0
INTERSECTS;0;0
INTERSEGMENT;0;0
INTERSESSION;0;0
INTERSESSIONS;0;0
INTERSPERSE;0;0
INTERSPERSED;0;0
INTERSPERSES;0;0
INTERSPERSING;0;0
INTERSPERSION;0;0
INTERSPERSIONS;0;0
INTERSTATE;0;0
INTERSTATES;0;0
INTERSTELLAR;0;0
INTERSTICE;0;0
INTERSTICES;0;0
INTERSTITIAL;0;0
INTERSYSTEM;0;0
INTERTWINE;0;0
INTERTWINED;0;0
INTERTWINES;0;0
INTERTWINING;0;0
INTERURBAN;0;0
INTERVAL;0;0
INTERVALS;0;0
INTERVENE;0;0
INTERVENED;0;0
INTERVENER;0;0
INTERVENERS;0;0
INTERVENES;0;0
INTERVENING;0;0
INTERVENOR;0;0
INTERVENORS;0;0
INTERVENTION;0;0
INTERVENTIONAL;0;0
INTERVENTIONISM;0;0
INTERVENTIONISMS;0;0
INTERVENTIONIST;0;0
INTERVENTIONISTS;0;0
INTERVENTIONS;0;0
INTERVIEW;0;0
INTERVIEWED;0;0
INTERVIEWEE;0;0
INTERVIEWEES;0;0
INTERVIEWER;0;0
INTERVIEWERS;0;0
INTERVIEWING;0;0
INTERVIEWS;0;0
INTERVOCALIC;0;0
INTERWEAVE;0;0
INTERWEAVED;0;0
INTERWEAVES;0;0
INTERWEAVING;0;0
INTERWORKING;0;0
INTERWOVE;0;0
INTERWOVEN;0;0
INTESTACIES;0;0
INTESTACY;0;0
INTESTATE;0;0
INTESTINAL;0;0
INTESTINE;0;0
INTESTINES;0;0
INTIMACIES;0;0
INTIMACY;0;0
INTIMATE;0;0
INTIMATED;0;0
INTIMATELY;0;0
INTIMATES;0;0
INTIMATING;0;0
INTIMATION;0;0
INTIMATIONS;0;0
INTIMIDATE;0;0
INTIMIDATED;0;0
INTIMIDATES;0;0
INTIMIDATING;0;0
INTIMIDATINGLY;0;0
INTIMIDATION;2009;0
INTIMIDATIONS;0;0
INTO;0;0
INTOLERABLE;0;0
INTOLERABLY;0;0
INTOLERANCE;0;0
INTOLERANCES;0;0
INTOLERANT;0;0
INTOLERANTLY;0;0
INTONATION;0;0
INTONATIONS;0;0
INTONE;0;0
INTONED;0;0
INTONER;0;0
INTONERS;0;0
INTONES;0;0
INTONING;0;0
INTOXICANT;0;0
INTOXICANTS;0;0
INTOXICATE;0;0
INTOXICATED;0;0
INTOXICATES;0;0
INTOXICATING;0;0
INTOXICATION;0;0
INTOXICATIONS;0;0
INTRACELLULAR;0;0
INTRACOMPANY;0;0
INTRACTABILITIES;0;0
INTRACTABILITY;0;0
INTRACTABLE;0;0
INTRACTABLY;0;0
INTRADAY;0;0
INTRAGROUP;0;0
INTRAMURAL;0;0
INTRAMUSCULAR;0;0
INTRANET;0;0
INTRANETS;0;0
INTRANSIGENCE;0;0
INTRANSIGENCES;0;0
INTRANSIGENT;0;0
INTRANSIGENTLY;0;0
INTRANSIGENTS;0;0
INTRANSITIVE;0;0
INTRANSITIVELY;0;0
INTRANSITIVES;0;0
INTRAOPERATIVE;0;0
INTRAPERIOD;0;0
INTRASTATE;0;0
INTRAUTERINE;0;0
INTRAVENOUS;0;0
INTRAVENOUSES;0;0
INTRAVENOUSLY;0;0
INTRENCH;0;0
INTRENCHED;0;0
INTRENCHES;0;0
INTRENCHING;0;0
INTREPID;0;0
INTREPIDITIES;0;0
INTREPIDITY;0;0
INTREPIDLY;0;0
INTRICACIES;0;0
INTRICACY;0;0
INTRICATE;0;0
INTRICATELY;0;0
INTRIGUE;0;0
INTRIGUED;0;0
INTRIGUER;0;0
INTRIGUERS;0;0
INTRIGUES;0;0
INTRIGUING;0;0
INTRIGUINGLY;0;0
INTRINSIC;0;0
INTRINSICALLY;0;0
INTRO;0;0
INTRODUCE;0;0
INTRODUCED;0;0
INTRODUCERS;0;0
INTRODUCES;0;0
INTRODUCING;0;0
INTRODUCTION;0;0
INTRODUCTIONS;0;0
INTRODUCTORY;0;0
INTROIT;0;0
INTROITS;0;0
INTROS;0;0
INTROSPECT;0;0
INTROSPECTED;0;0
INTROSPECTING;0;0
INTROSPECTION;0;0
INTROSPECTIONS;0;0
INTROSPECTIVE;0;0
INTROSPECTIVELY;0;0
INTROSPECTS;0;0
INTROVERSION;0;0
INTROVERSIONS;0;0
INTROVERT;0;0
INTROVERTED;0;0
INTROVERTS;0;0
INTRUDE;0;0
INTRUDED;0;0
INTRUDER;0;0
INTRUDERS;0;0
INTRUDES;0;0
INTRUDING;0;0
INTRUSION;2009;0
INTRUSIONS;0;0
INTRUSIVE;0;0
INTRUSIVELY;0;0
INTRUSIVENESS;0;0
INTRUSIVENESSES;0;0
INTRUST;0;0
INTRUSTED;0;0
INTRUSTING;0;0
INTRUSTS;0;0
INTUIT;0;0
INTUITED;0;0
INTUITING;0;0
INTUITION;0;0
INTUITIONS;0;0
INTUITIVE;0;0
INTUITIVELY;0;0
INTUITIVENESS;0;0
INTUITIVENESSES;0;0
INTUITS;0;0
INUNDATE;0;0
INUNDATED;0;0
INUNDATES;0;0
INUNDATING;0;0
INUNDATION;0;0
INUNDATIONS;0;0
INURE;0;0
INURED;0;0
INURES;0;0
INURING;0;0
INVADE;0;0
INVADED;0;0
INVADER;0;0
INVADERS;0;0
INVADES;0;0
INVADING;0;0
INVALID;2009;0
INVALIDATE;2009;0
INVALIDATED;2009;0
INVALIDATES;2009;0
INVALIDATING;2009;0
INVALIDATION;2009;0
INVALIDATIONS;0;0
INVALIDED;0;0
INVALIDING;0;0
INVALIDISM;0;0
INVALIDISMS;0;0
INVALIDITIES;0;0
INVALIDITY;2009;0
INVALIDLY;0;0
INVALIDS;0;0
INVALUABLE;0;0
INVALUABLY;0;0
INVARIABILITIES;0;0
INVARIABILITY;0;0
INVARIABLE;0;0
INVARIABLES;0;0
INVARIABLY;0;0
INVASION;0;0
INVASIONS;0;0
INVASIVE;0;0
INVASIVENESS;0;0
INVECTIVE;0;0
INVECTIVES;0;0
INVEIGH;0;0
INVEIGHED;0;0
INVEIGHING;0;0
INVEIGHS;0;0
INVEIGLE;0;0
INVEIGLED;0;0
INVEIGLER;0;0
INVEIGLERS;0;0
INVEIGLES;0;0
INVEIGLING;0;0
INVENT;0;2009
INVENTED;0;2009
INVENTING;0;2009
INVENTION;0;2009
INVENTIONS;0;2009
INVENTIVE;0;2009
INVENTIVELY;0;0
INVENTIVENESS;0;2009
INVENTIVENESSES;0;0
INVENTOR;0;2009
INVENTORIABLE;0;0
INVENTORIED;0;0
INVENTORIES;0;0
INVENTORS;0;2009
INVENTORSHIP;0;0
INVENTORY;0;0
INVENTORYING;0;0
INVENTS;0;0
INVERSE;0;0
INVERSELY;0;0
INVERSES;0;0
INVERSION;0;0
INVERSIONS;0;0
INVERT;0;0
INVERTEBRATE;0;0
INVERTEBRATES;0;0
INVERTED;0;0
INVERTER;0;0
INVERTERS;0;0
INVERTING;0;0
INVERTS;0;0
INVEST;0;0
INVESTABLE;0;0
INVESTED;0;0
INVESTEE;0;0
INVESTEES;0;0
INVESTIGATE;2009;0
INVESTIGATED;2009;0
INVESTIGATES;2009;0
INVESTIGATING;2009;0
INVESTIGATION;2009;0
INVESTIGATIONAL;0;0
INVESTIGATIONS;2009;0
INVESTIGATIVE;0;0
INVESTIGATOR;0;0
INVESTIGATORS;0;0
INVESTIGATORY;0;0
INVESTING;0;0
INVESTITURE;0;0
INVESTITURES;0;0
INVESTMENT;0;0
INVESTMENTS;0;0
INVESTOR;0;0
INVESTORS;0;0
INVESTS;0;0
INVETERACIES;0;0
INVETERACY;0;0
INVETERATE;0;0
INVIDIOUS;0;0
INVIDIOUSLY;0;0
INVIDIOUSNESS;0;0
INVIDIOUSNESSES;0;0
INVIGORATE;0;0
INVIGORATED;0;0
INVIGORATES;0;0
INVIGORATING;0;0
INVIGORATINGLY;0;0
INVIGORATION;0;0
INVIGORATIONS;0;0
INVINCIBILITIES;0;0
INVINCIBILITY;0;0
INVINCIBLE;0;0
INVINCIBLY;0;0
INVIOLABILITIES;0;0
INVIOLABILITY;0;0
INVIOLABLE;0;0
INVIOLABLY;0;0
INVIOLATE;0;0
INVISIBILITIES;0;0
INVISIBILITY;0;0
INVISIBLE;0;0
INVISIBLY;0;0
INVITATION;0;0
INVITATIONAL;0;0
INVITATIONALS;0;0
INVITATIONS;0;0
INVITE;0;0
INVITED;0;0
INVITEE;0;0
INVITEES;0;0
INVITES;0;0
INVITING;0;0
INVITINGLY;0;0
INVOCATION;0;0
INVOCATIONS;0;0
INVOICE;0;0
INVOICED;0;0
INVOICES;0;0
INVOICING;0;0
INVOKE;0;0
INVOKED;0;0
INVOKES;0;0
INVOKING;0;0
INVOLUNTARILY;2009;0
INVOLUNTARINESS;0;0
INVOLUNTARINESSES;0;0
INVOLUNTARY;2009;0
INVOLUTION;0;0
INVOLUTIONS;0;0
INVOLVE;0;0
INVOLVED;0;0
INVOLVEMENT;0;0
INVOLVEMENTS;0;0
INVOLVES;0;0
INVOLVING;0;0
INVULNERABILITIES;0;0
INVULNERABILITY;0;0
INVULNERABLE;0;0
INVULNERABLY;0;0
INWARD;0;0
INWARDLY;0;0
INWARDS;0;0
IODIDE;0;0
IODIDES;0;0
IODINE;0;0
IODINES;0;0
IODIZE;0;0
IODIZED;0;0
IODIZES;0;0
IODIZING;0;0
ION;0;0
IONIC;0;0
IONIZATION;0;0
IONIZATIONS;0;0
IONIZE;0;0
IONIZED;0;0
IONIZER;0;0
IONIZERS;0;0
IONIZES;0;0
IONIZING;0;0
IONOSPHERE;0;0
IONOSPHERES;0;0
IONOSPHERIC;0;0
IONS;0;0
IOTA;0;0
IOTAS;0;0
IPECAC;0;0
IPECACS;0;0
IRASCIBILITIES;0;0
IRASCIBILITY;0;0
IRASCIBLE;0;0
IRASCIBLY;0;0
IRATE;0;0
IRATELY;0;0
IRATENESS;0;0
IRATENESSES;0;0
IRE;0;0
IREFUL;0;0
IRENIC;0;0
IRES;0;0
IRIDES;0;0
IRIDESCENCE;0;0
IRIDESCENCES;0;0
IRIDESCENT;0;0
IRIDESCENTLY;0;0
IRIDIUM;0;0
IRIDIUMS;0;0
IRIS;0;0
IRISES;0;0
IRK;0;0
IRKED;0;0
IRKING;0;0
IRKS;0;0
IRKSOME;0;0
IRKSOMELY;0;0
IRKSOMENESS;0;0
IRKSOMENESSES;0;0
IRON;0;0
IRONCLAD;0;0
IRONCLADS;0;0
IRONED;0;0
IRONIC;0;0
IRONICAL;0;0
IRONICALLY;0;0
IRONIES;0;0
IRONING;0;0
IRONINGS;0;0
IRONMAKING;0;0
IRONS;0;0
IRONSTONE;0;0
IRONSTONES;0;0
IRONWARE;0;0
IRONWARES;0;0
IRONWOOD;0;0
IRONWOODS;0;0
IRONWORK;0;0
IRONWORKER;0;0
IRONWORKS;0;0
IRONY;0;0
IRRADIATE;0;0
IRRADIATED;0;0
IRRADIATES;0;0
IRRADIATING;0;0
IRRADIATION;0;0
IRRADIATIONS;0;0
IRRATIONAL;0;0
IRRATIONALITIES;0;0
IRRATIONALITY;0;0
IRRATIONALLY;0;0
IRRATIONALS;0;0
IRRECLAIMABLE;0;0
IRRECONCILABILITIES;0;0
IRRECONCILABILITY;0;0
IRRECONCILABLE;2009;0
IRRECONCILABLY;2009;0
IRRECOVERABLE;2009;0
IRRECOVERABLY;2009;0
IRREDEEMABLE;0;0
IRREDEEMABLY;0;0
IRREDUCIBLE;0;0
IRREDUCIBLY;0;0
IRREFUTABLE;0;0
IRREFUTABLY;0;0
IRREGARDLESS;0;0
IRREGULAR;2009;0
IRREGULARITIES;2009;0
IRREGULARITY;2009;0
IRREGULARLY;2009;0
IRREGULARS;0;0
IRRELEVANCE;0;0
IRRELEVANCES;0;0
IRRELEVANCIES;0;0
IRRELEVANCY;0;0
IRRELEVANT;0;0
IRRELEVANTLY;0;0
IRRELIGIOUS;0;0
IRREMEDIABLE;0;0
IRREMEDIABLY;0;0
IRREMOVABLE;0;0
IRREPARABLE;2009;0
IRREPARABLY;2009;0
IRREPLACEABLE;0;0
IRREPRESSIBLE;0;0
IRREPRESSIBLY;0;0
IRREPROACHABLE;0;0
IRREPROACHABLY;0;0
IRRESISTIBLE;0;0
IRRESISTIBLY;0;0
IRRESOLUTE;0;0
IRRESOLUTELY;0;0
IRRESOLUTENESS;0;0
IRRESOLUTENESSES;0;0
IRRESOLUTION;0;0
IRRESOLUTIONS;0;0
IRRESPECTIVE;0;0
IRRESPONSIBILITIES;0;0
IRRESPONSIBILITY;0;0
IRRESPONSIBLE;0;0
IRRESPONSIBLY;0;0
IRRETRIEVABLE;0;0
IRRETRIEVABLY;0;0
IRREVERENCE;0;0
IRREVERENCES;0;0
IRREVERENT;0;0
IRREVERENTLY;0;0
IRREVERSIBLE;2009;0
IRREVERSIBLY;0;0
IRREVOCABILITY;0;0
IRREVOCABLE;0;0
IRREVOCABLY;0;0
IRRIGABLE;0;0
IRRIGATE;0;0
IRRIGATED;0;0
IRRIGATES;0;0
IRRIGATING;0;0
IRRIGATION;0;0
IRRIGATIONS;0;0
IRRITABILITIES;0;0
IRRITABILITY;0;0
IRRITABLE;0;0
IRRITABLY;0;0
IRRITANT;0;0
IRRITANTS;0;0
IRRITATE;0;0
IRRITATED;0;0
IRRITATES;0;0
IRRITATING;0;0
IRRITATINGLY;0;0
IRRITATION;0;0
IRRITATIONS;0;0
IRRUPT;0;0
IRRUPTED;0;0
IRRUPTING;0;0
IRRUPTION;0;0
IRRUPTIONS;0;0
IRRUPTIVE;0;0
IRRUPTS;0;0
IS;0;0
ISCHEMIA;0;0
ISCHEMIC;0;0
ISINGLASS;0;0
ISINGLASSES;0;0
ISLAND;0;0
ISLANDER;0;0
ISLANDERS;0;0
ISLANDS;0;0
ISLE;0;0
ISLES;0;0
ISLET;0;0
ISLETS;0;0
ISM;0;0
ISMS;0;0
ISOBAR;0;0
ISOBARIC;0;0
ISOBARS;0;0
ISOBUTANE;0;0
ISOBUTANOL;0;0
ISOBUTYLENE;0;0
ISOLATE;0;0
ISOLATED;0;0
ISOLATES;0;0
ISOLATING;0;0
ISOLATION;0;0
ISOLATIONISM;0;0
ISOLATIONISMS;0;0
ISOLATIONIST;0;0
ISOLATIONISTS;0;0
ISOLATIONS;0;0
ISOLATOR;0;0
ISOMER;0;0
ISOMERIC;0;0
ISOMERISM;0;0
ISOMERISMS;0;0
ISOMERIZATION;0;0
ISOMERS;0;0
ISOMETRIC;0;0
ISOMETRICALLY;0;0
ISOMETRICS;0;0
ISOSCELES;0;0
ISOTHERM;0;0
ISOTHERMS;0;0
ISOTOPE;0;0
ISOTOPES;0;0
ISOTOPIC;0;0
ISSUABLE;0;0
ISSUANCE;0;0
ISSUANCES;0;0
ISSUE;0;0
ISSUEABLE;0;0
ISSUED;0;0
ISSUEE;0;0
ISSUER;0;0
ISSUERS;0;0
ISSUES;0;0
ISSUING;0;0
ISTHMI;0;0
ISTHMIAN;0;0
ISTHMUS;0;0
ISTHMUSES;0;0
IT;0;0
ITALIC;0;0
ITALICIZATION;0;0
ITALICIZATIONS;0;0
ITALICIZE;0;0
ITALICIZED;0;0
ITALICIZES;0;0
ITALICIZING;0;0
ITALICS;0;0
ITCH;0;0
ITCHED;0;0
ITCHES;0;0
ITCHIER;0;0
ITCHIEST;0;0
ITCHINESS;0;0
ITCHINESSES;0;0
ITCHING;0;0
ITCHY;0;0
ITEM;0;0
ITEMIZATION;0;0
ITEMIZATIONS;0;0
ITEMIZE;0;0
ITEMIZED;0;0
ITEMIZES;0;0
ITEMIZING;0;0
ITEMS;0;0
ITERATE;0;0
ITERATED;0;0
ITERATES;0;0
ITERATING;0;0
ITERATION;0;0
ITERATIONS;0;0
ITERATIVE;0;0
ITINERANT;0;0
ITINERANTS;0;0
ITINERARIES;0;0
ITINERARY;0;0
ITS;0;0
ITSELF;0;0
IVIED;0;0
IVIES;0;0
IVORIES;0;0
IVORY;0;0
IVY;0;0
JAB;0;0
JABBED;0;0
JABBER;0;0
JABBERED;0;0
JABBERER;0;0
JABBERERS;0;0
JABBERING;0;0
JABBERS;0;0
JABBING;0;0
JABOT;0;0
JABOTS;0;0
JABS;0;0
JACARANDA;0;0
JACARANDAS;0;0
JACK;0;0
JACKAL;0;0
JACKALS;0;0
JACKASS;0;0
JACKASSES;0;0
JACKBOOT;0;0
JACKBOOTS;0;0
JACKDAW;0;0
JACKDAWS;0;0
JACKED;0;0
JACKET;0;0
JACKETED;0;0
JACKETS;0;0
JACKHAMMER;0;0
JACKHAMMERS;0;0
JACKING;0;0
JACKKNIFE;0;0
JACKKNIFED;0;0
JACKKNIFES;0;0
JACKKNIFING;0;0
JACKKNIVES;0;0
JACKPOT;0;0
JACKPOTS;0;0
JACKRABBIT;0;0
JACKRABBITS;0;0
JACKS;0;0
JACKSTRAW;0;0
JACKSTRAWS;0;0
JACKUP;0;0
JACQUARD;0;0
JACQUARDS;0;0
JADE;0;0
JADED;0;0
JADEDLY;0;0
JADEDNESS;0;0
JADEDNESSES;0;0
JADEITE;0;0
JADEITES;0;0
JADES;0;0
JADING;0;0
JAG;0;0
JAGGED;0;0
JAGGEDER;0;0
JAGGEDEST;0;0
JAGGEDLY;0;0
JAGGEDNESS;0;0
JAGGEDNESSES;0;0
JAGS;0;0
JAGUAR;0;0
JAGUARS;0;0
JAIL;0;0
JAILBIRD;0;0
JAILBIRDS;0;0
JAILBREAK;0;0
JAILBREAKS;0;0
JAILED;0;0
JAILER;0;0
JAILERS;0;0
JAILING;0;0
JAILOR;0;0
JAILORS;0;0
JAILS;0;0
JALAPENO;0;0
JALAPENOS;0;0
JALOPIES;0;0
JALOPY;0;0
JALOUSIE;0;0
JALOUSIES;0;0
JAM;0;0
JAMB;0;0
JAMBALAYA;0;0
JAMBALAYAS;0;0
JAMBOREE;0;0
JAMBOREES;0;0
JAMBS;0;0
JAMMED;0;0
JAMMING;0;0
JAMS;0;0
JANGLE;0;0
JANGLED;0;0
JANGLER;0;0
JANGLERS;0;0
JANGLES;0;0
JANGLING;0;0
JANITOR;0;0
JANITORIAL;0;0
JANITORS;0;0
JAPAN;0;0
JAPANNED;0;0
JAPANNING;0;0
JAPANS;0;0
JAPE;0;0
JAPED;0;0
JAPES;0;0
JAPING;0;0
JAR;0;0
JARDINIERE;0;0
JARDINIERES;0;0
JARFUL;0;0
JARFULS;0;0
JARGON;0;0
JARGONS;0;0
JARRED;0;0
JARRING;0;0
JARRINGLY;0;0
JARS;0;0
JASMINE;0;0
JASMINES;0;0
JASPER;0;0
JASPERS;0;0
JATO;0;0
JATOS;0;0
JAUNDICE;0;0
JAUNDICED;0;0
JAUNDICES;0;0
JAUNDICING;0;0
JAUNT;0;0
JAUNTED;0;0
JAUNTIER;0;0
JAUNTIEST;0;0
JAUNTILY;0;0
